Site,Sp,ID Code,Rep,Tree,IN/OUT,Height,Year,DBH,NYear,NyearQ,sqdbh,ttdbh,sqht
Brighton,EL,EL-2-86-Mlt,2,6,OUT,14.6,5,2.2,5,4,1.483239697,1.691538112,3.820994635
Brighton,EL,EL-2-86-Mlt,2,6,OUT,28,10,6.1,10,1,2.469817807,3.338514166,5.291502622
Brighton,EL,EL-2-86-Mlt,2,6,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,6,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,6,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,7,OUT,7.6,5,0.7,5,4,0.836660027,0.788373516,2.75680975
Brighton,EL,EL-2-86-Mlt,2,7,OUT,23,10,4.6,10,1,2.144761059,2.765913248,4.795831523
Brighton,EL,EL-2-86-Mlt,2,7,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,7,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,7,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,8,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,8,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,8,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,8,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,8,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,9,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,9,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,9,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,9,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,9,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,10,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,10,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,10,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,10,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,10,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,11,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,11,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,11,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,11,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,11,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,12,OUT,13.1,5,2.4,5,4,1.549193339,1.792561899,3.619392214
Brighton,EL,EL-2-86-Mlt,2,12,OUT,29,10,5.7,10,1,2.387467277,3.190924808,5.385164807
Brighton,EL,EL-2-86-Mlt,2,12,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,12,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,12,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,13,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,13,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,13,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,13,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,13,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,14,IN,11.3,5,1.9,5,4,1.378404875,1.534036644,3.361547263
Brighton,EL,EL-2-86-Mlt,2,14,IN,25,10,5.1,10,1,2.258317958,2.962875827,5
Brighton,EL,EL-2-86-Mlt,2,14,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,14,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,14,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,15,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,15,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,15,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,15,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,15,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,16,IN,8.1,5,1,5,4,1,1,2.846049894
Brighton,EL,EL-2-86-Mlt,2,16,IN,21.6,10,4.2,10,1,2.049390153,2.603151996,4.647580015
Brighton,EL,EL-2-86-Mlt,2,16,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,16,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,16,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,17,IN,12.5,5,1.8,5,4,1.341640787,1.479727245,3.535533906
Brighton,EL,EL-2-86-Mlt,2,17,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,17,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,17,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,17,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,18,OUT,7.8,5,1.1,5,4,1.048808848,1.065602237,2.792848009
Brighton,EL,EL-2-86-Mlt,2,18,OUT,21.4,10,4.2,10,1,2.049390153,2.603151996,4.626013403
Brighton,EL,EL-2-86-Mlt,2,18,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,18,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,18,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,19,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,19,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,19,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,19,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,19,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,20,IN,10.7,5,1.6,5,4,1.264911064,1.367980757,3.271085447
Brighton,EL,EL-2-86-Mlt,2,20,IN,23.9,10,4.2,10,1,2.049390153,2.603151996,4.888762625
Brighton,EL,EL-2-86-Mlt,2,20,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,20,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,20,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,21,IN,10.5,5,1.4,5,4,1.183215957,1.251464949,3.240370349
Brighton,EL,EL-2-86-Mlt,2,21,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,21,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,21,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,21,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,22,IN,11.8,5,1.6,5,4,1.264911064,1.367980757,3.435112808
Brighton,EL,EL-2-86-Mlt,2,22,IN,25.5,10,4.7,10,1,2.167948339,2.805855095,5.049752469
Brighton,EL,EL-2-86-Mlt,2,22,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,22,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,22,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,23,IN,13.1,5,1.7,5,4,1.303840481,1.424402129,3.619392214
Brighton,EL,EL-2-86-Mlt,2,23,IN,29.3,10,5.2,10,1,2.28035085,3.001480751,5.412947441
Brighton,EL,EL-2-86-Mlt,2,23,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,23,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,23,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,24,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,24,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,24,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,24,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,24,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,25,OUT,12.6,5,2.4,5,4,1.549193339,1.792561899,3.54964787
Brighton,EL,EL-2-86-Mlt,2,25,OUT,25,10,6.3,10,1,2.50998008,3.411094095,5
Brighton,EL,EL-2-86-Mlt,2,25,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,25,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,25,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,26,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,26,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,26,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,26,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,26,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,27,IN,12.4,5,1.8,5,4,1.341640787,1.479727245,3.521363372
Brighton,EL,EL-2-86-Mlt,2,27,IN,21.5,10,3.4,10,1,1.843908892,2.261097439,4.636809248
Brighton,EL,EL-2-86-Mlt,2,27,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,27,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,27,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,28,IN,15.7,5,2.6,5,4,1.61245155,1.890814389,3.962322551
Brighton,EL,EL-2-86-Mlt,2,28,IN,22.7,10,4.9,10,1,2.213594362,2.88489971,4.7644517
Brighton,EL,EL-2-86-Mlt,2,28,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,28,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,28,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,29,IN,15.4,5,2.8,5,4,1.673320053,1.986576777,3.924283374
Brighton,EL,EL-2-86-Mlt,2,29,IN,25.4,10,5.4,10,1,2.323790008,3.077956704,5.039841267
Brighton,EL,EL-2-86-Mlt,2,29,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,29,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,29,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,30,OUT,15.4,5,2.2,5,4,1.483239697,1.691538112,3.924283374
Brighton,EL,EL-2-86-Mlt,2,30,OUT,29.7,10,6.3,10,1,2.50998008,3.411094095,5.449770637
Brighton,EL,EL-2-86-Mlt,2,30,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,30,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,30,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,31,OUT,16,5,2.7,5,4,1.643167673,1.938991221,4
Brighton,EL,EL-2-86-Mlt,2,31,OUT,28.3,10,6.3,10,1,2.50998008,3.411094095,5.319774431
Brighton,EL,EL-2-86-Mlt,2,31,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,31,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,31,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,32,OUT,10.7,5,1.3,5,4,1.140175425,1.191138425,3.271085447
Brighton,EL,EL-2-86-Mlt,2,32,OUT,16.4,10,3.3,10,1,1.816590213,2.216541975,4.049691346
Brighton,EL,EL-2-86-Mlt,2,32,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,32,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,32,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,33,OUT,15.2,5,2.1,5,4,1.449137675,1.639882998,3.898717738
Brighton,EL,EL-2-86-Mlt,2,33,OUT,25.5,10,4.9,10,1,2.213594362,2.88489971,5.049752469
Brighton,EL,EL-2-86-Mlt,2,33,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,33,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,33,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,34,OUT,13.3,5,1.8,5,4,1.341640787,1.479727245,3.646916506
Brighton,EL,EL-2-86-Mlt,2,34,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,34,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,34,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,34,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,35,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,2,35,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,2,35,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,35,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,35,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,2,36,OUT,11.6,5,1.4,5,4,1.183215957,1.251464949,3.405877273
Brighton,EL,EL-2-86-Mlt,2,36,OUT,26.3,10,5.2,10,1,2.28035085,3.001480751,5.128352562
Brighton,EL,EL-2-86-Mlt,2,36,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,2,36,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,2,36,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,1,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,1,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,1,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,1,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,1,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,2,OUT,14.8,5,2.1,5,4,1.449137675,1.639882998,3.847076812
Brighton,EL,EL-2-86-Mlt,3,2,OUT,27,10,6.2,10,1,2.48997992,3.374901689,5.196152423
Brighton,EL,EL-2-86-Mlt,3,2,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,2,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,2,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,3,OUT,17.6,5,2.7,5,4,1.643167673,1.938991221,4.195235393
Brighton,EL,EL-2-86-Mlt,3,3,OUT,36,10,6.4,10,1,2.529822128,3.447095504,6
Brighton,EL,EL-2-86-Mlt,3,3,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,3,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,3,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,4,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,4,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,4,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,4,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,4,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,5,OUT,17.4,5,2.6,5,4,1.61245155,1.890814389,4.171330723
Brighton,EL,EL-2-86-Mlt,3,5,OUT,36.3,10,7.4,10,1,2.720294102,3.797412828,6.024948133
Brighton,EL,EL-2-86-Mlt,3,5,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,5,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,5,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,6,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,6,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,6,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,6,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,6,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,7,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,7,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,7,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,7,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,7,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,8,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,8,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,8,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,8,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,8,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,9,IN,16.9,5,2.4,5,4,1.549193339,1.792561899,4.110960958
Brighton,EL,EL-2-86-Mlt,3,9,IN,34.3,10,6.4,10,1,2.529822128,3.447095504,5.856620186
Brighton,EL,EL-2-86-Mlt,3,9,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,9,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,9,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,10,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,10,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,10,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,10,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,10,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,11,IN,12.2,5,1.5,5,4,1.224744871,1.310370697,3.492849839
Brighton,EL,EL-2-86-Mlt,3,11,IN,24.4,10,4.5,10,1,2.121320344,2.725680889,4.939635614
Brighton,EL,EL-2-86-Mlt,3,11,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,11,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,11,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,12,OUT,12.9,5,1.7,5,4,1.303840481,1.424402129,3.591656999
Brighton,EL,EL-2-86-Mlt,3,12,OUT,25.8,10,5.3,10,1,2.302172887,3.03983898,5.07937004
Brighton,EL,EL-2-86-Mlt,3,12,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,12,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,12,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,13,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,13,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,13,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,13,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,13,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,14,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,14,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,14,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,14,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,14,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,15,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,15,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,15,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,15,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,15,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,16,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,16,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,16,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,16,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,16,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,17,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,17,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,17,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,17,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,17,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,18,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,18,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,18,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,18,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,18,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,19,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,19,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,19,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,19,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,19,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,20,IN,14.6,5,2.1,5,4,1.449137675,1.639882998,3.820994635
Brighton,EL,EL-2-86-Mlt,3,20,IN,34.3,10,5.6,10,1,2.366431913,3.153494065,5.856620186
Brighton,EL,EL-2-86-Mlt,3,20,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,20,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,20,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,21,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,21,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,21,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,21,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,21,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,22,IN,12.8,5,1.6,5,4,1.264911064,1.367980757,3.577708764
Brighton,EL,EL-2-86-Mlt,3,22,IN,29.8,10,5.2,10,1,2.28035085,3.001480751,5.458937626
Brighton,EL,EL-2-86-Mlt,3,22,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,22,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,22,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,23,IN,12.6,5,1.9,5,4,1.378404875,1.534036644,3.54964787
Brighton,EL,EL-2-86-Mlt,3,23,IN,27.2,10,5.8,10,1,2.408318916,3.228137283,5.215361924
Brighton,EL,EL-2-86-Mlt,3,23,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,23,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,23,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,24,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,24,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,24,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,24,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,24,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,25,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,25,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,25,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,25,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,25,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,26,IN,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,26,IN,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,26,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,26,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,26,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,27,IN,15.9,5,2.6,5,4,1.61245155,1.890814389,3.987480408
Brighton,EL,EL-2-86-Mlt,3,27,IN,30.8,10,6.7,10,1,2.588435821,3.55399273,5.54977477
Brighton,EL,EL-2-86-Mlt,3,27,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,27,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,27,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,28,IN,14.8,5,2.6,5,4,1.61245155,1.890814389,3.847076812
Brighton,EL,EL-2-86-Mlt,3,28,IN,29.8,10,5.3,10,1,2.302172887,3.03983898,5.458937626
Brighton,EL,EL-2-86-Mlt,3,28,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,28,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,28,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,29,IN,17.3,5,2.7,5,4,1.643167673,1.938991221,4.159326869
Brighton,EL,EL-2-86-Mlt,3,29,IN,32.4,10,6.5,10,1,2.549509757,3.482909884,5.692099788
Brighton,EL,EL-2-86-Mlt,3,29,IN,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,29,IN,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,29,IN,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,30,OUT,12.6,5,1.6,5,4,1.264911064,1.367980757,3.54964787
Brighton,EL,EL-2-86-Mlt,3,30,OUT,20.4,10,2.9,10,1,1.702938637,2.033599058,4.516635916
Brighton,EL,EL-2-86-Mlt,3,30,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,30,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,30,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,31,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,31,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,31,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,31,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,31,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,32,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,32,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,32,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,32,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,32,OUT,,27,,27,5.76,,,
Brighton,EL,EL-2-86-Mlt,3,33,OUT,,5,,5,4,,,
Brighton,EL,EL-2-86-Mlt,3,33,OUT,,10,,10,1,,,
Brighton,EL,EL-2-86-Mlt,3,33,OUT,,15,,15,0,,,
Brighton,EL,EL-2-86-Mlt,3,33,OUT,,16,,16,0.04,,,
Brighton,EL,EL-2-86-Mlt,3,33,OUT,,27,,27,5.76,,,
